prob,log10.PO.,qval,alpha,fst,LOC.num,ID,CHROM,POS,Outliers.qvalue
0.083617,-1.0398,0.83917,-0.014137,0.0043055,1985,181944:80:+,LR633946.1,31964299,FALSE
0.080216,-1.0594,0.85305,-0.020334,0.0042708,1986,182012:34:+,LR633946.1,32005380,FALSE
0.074015,-1.0973,0.86498,0.015928,0.0044247999999999996,1987,182088:5:+,LR633946.1,32077301,FALSE
0.087818,-1.0165,0.81102,-0.0516,0.0041451,1988,182329:9:+,LR633946.1,32364559,FALSE
0.093419,-0.98697,0.73949,-0.027962,0.0042552,1989,182456:113:+,LR633946.1,32454445,FALSE
0.081216,-1.0536,0.8497,-0.033878,0.0041981,1990,182457:106:-,LR633946.1,32454229,FALSE
0.085017,-1.0319,0.83193,-0.031346,0.0042073,1991,182733:232:-,LR633946.1,32620912,FALSE
0.073415,-1.1011,0.86554,-0.0068475,0.004301,1992,182756:105:-,LR633946.1,32630380,FALSE
0.088618,-1.0122,0.80409,-0.032783,0.0042351,1993,182759:188:-,LR633946.1,32630808,FALSE
0.096619,-0.97081,0.67236,-0.057481,0.0041212,1994,183054:95:-,LR633946.1,33275553,FALSE
0.076615,-1.0811,0.86164,-0.018101,0.0042597,1995,183440:43:+,LR633946.1,34292128,FALSE
0.078016,-1.0725,0.85889,-0.011195,0.0042738,1996,183605:94:-,LR633946.1,34369554,FALSE
0.077616,-1.075,0.85973,0.0092561,0.0044247,1997,183693:25:+,LR633946.1,34447262,FALSE
0.076815,-1.0798,0.86131,4.7583e-4,0.004347,1998,184000:109:-,LR633946.1,34618727,FALSE
0.11022,-0.90701,0.49042,-0.061659,0.0041246,1999,184018:25:+,LR633946.1,34632020,FALSE
0.088618,-1.0122,0.80409,-0.042499,0.0041771,2000,184203:11:-,LR633946.1,34720899,FALSE
0.077215,-1.0774,0.86052,-0.0071638,0.0043072,2001,184255:103:-,LR633946.1,34752350,FALSE
0.089018,-1.01,0.79993,-0.0015082,0.0043843,2002,184345:5:+,LR633946.1,34872665,FALSE
0.083617,-1.0398,0.83917,-0.033583,0.004205,2003,184352:22:+,LR633946.1,34878204,FALSE
0.076615,-1.0811,0.86164,-0.0098148,0.0043035,2004,184398:269:-,LR633946.1,34914705,FALSE
0.081616,-1.0512,0.84805,-0.030027,0.0042238,2005,184409:14:+,LR633946.1,34920676,FALSE
0.088618,-1.0122,0.80409,-0.048875,0.0041651,2006,184515:140:-,LR633946.1,34993692,FALSE
0.094419,-0.98187,0.71984,-0.054799,0.0041299,2007,184635:66:+,LR633946.1,35066378,FALSE
0.091618,-0.99629,0.76859,-0.034811,0.004226,2008,184660:51:-,LR633946.1,35077551,FALSE
0.089818,-1.0058,0.79166,-0.012856,0.004332,2009,184700:86:-,LR633946.1,35103187,FALSE
0.089218,-1.009,0.79799,-0.040989,0.0041942,2010,184972:57:+,LR633946.1,35393376,FALSE
0.093219,-0.988,0.74303,-0.051016,0.0041642,2011,185007:36:+,LR633946.1,35413345,FALSE
0.092418,-0.99213,0.75597,0.045278,0.0046884,2012,185025:19:+,LR633946.1,35419769,FALSE
0.092819,-0.99006,0.74973,-0.048082,0.0041657,2013,185157:50:+,LR633946.1,35532377,FALSE
0.084217,-1.0364,0.83639,-0.031896,0.0042036,2014,185222:59:-,LR633946.1,35573602,FALSE
0.082016,-1.0489,0.84649,-0.011294,0.0042872,2015,185265:112:+,LR633946.1,35594132,FALSE
0.085017,-1.0319,0.83193,-0.043071,0.0041747,2016,185787:126:-,LR633946.1,36091339,FALSE
0.083417,-1.0409,0.84034,-0.031221,0.0042177,2017,185791:52:+,LR633946.1,36094135,FALSE
0.081616,-1.0512,0.84805,0.0066281,0.0043928,2018,185875:194:-,LR633946.1,36149127,FALSE
0.079616,-1.063,0.85493,-0.021412,0.004262,2019,185931:13:+,LR633946.1,36180237,FALSE
0.068614,-1.1327,0.8674,0.004356,0.0043512,2020,185969:52:+,LR633946.1,36203825,FALSE
0.089418,-1.0079,0.79573,-0.028048,0.0042467,2021,185983:8:+,LR633946.1,36212968,FALSE
0.076015,-1.0848,0.86258,0.011805,0.0044136,2022,186063:96:-,LR633946.1,36271891,FALSE
0.093819,-0.98493,0.73159,-0.051932,0.0041441,2023,186259:70:-,LR633946.1,36518992,FALSE
0.090818,-1.0005,0.77939,-0.05048,0.0041541,2024,186463:55:+,LR633946.1,36663614,FALSE
0.086417,-1.0241,0.82232,-0.03368,0.0042087,2025,186464:8:-,LR633946.1,36663554,FALSE
0.096219,-0.9728,0.68103,-0.049812,0.0041462,2026,186496:178:-,LR633946.1,36679071,FALSE
0.083017,-1.0432,0.8424,-0.030102,0.0042188,2027,186629:59:-,LR633946.1,36776538,FALSE
0.085217,-1.0308,0.83053,-0.029368,0.0042379,2028,186639:15:+,LR633946.1,36782719,FALSE
0.083417,-1.0409,0.84034,-0.034329,0.0041983,2029,186889:117:-,LR633946.1,36951284,FALSE
0.093619,-0.98595,0.73523,-0.042983,0.0041909,2030,186932:36:+,LR633946.1,36975442,FALSE
0.089418,-1.0079,0.79573,-0.040565,0.0041915,2031,186933:163:-,LR633946.1,36975246,FALSE
0.088418,-1.0133,0.8058,-0.041498,0.0041812,2032,187040:24:+,LR633946.1,37052862,FALSE
0.094819,-0.97984,0.71195,-0.054506,0.0041529,2033,187113:200:-,LR633946.1,37101645,FALSE
0.081816,-1.0501,0.84735,-0.033922,0.0042095,2034,187196:54:+,LR633946.1,37142081,FALSE
0.084617,-1.0341,0.8343,-0.032614,0.0042216,2035,187265:77:-,LR633946.1,37174641,FALSE
0.085217,-1.0308,0.83053,-0.037898,0.0041888,2036,187269:229:-,LR633946.1,37174968,FALSE
0.095619,-0.97581,0.693,-0.036561,0.0042245,2037,187271:23:+,LR633946.1,37175832,FALSE
0.078816,-1.0677,0.85703,-0.025111,0.0042463,2038,187308:152:-,LR633946.1,37193812,FALSE
0.083017,-1.0432,0.8424,-0.021465,0.004245,2039,187441:91:-,LR633946.1,37299198,FALSE
0.075615,-1.0872,0.86321,-0.01689,0.0042734,2040,187452:56:+,LR633946.1,37304046,FALSE
0.081416,-1.0524,0.84889,-0.011033,0.0043089,2041,187465:48:+,LR633946.1,37308938,FALSE
0.083817,-1.0387,0.83837,-0.012569,0.0043153,2042,187485:28:-,LR633946.1,37325207,FALSE
0.086417,-1.0241,0.82232,-0.030907,0.0042125,2043,187501:74:-,LR633946.1,37332373,FALSE
0.092218,-0.99316,0.75959,-0.039483,0.0041919,2044,187707:24:+,LR633946.1,37498581,FALSE
0.084217,-1.0364,0.83639,-0.040801,0.0041766,2045,187750:163:+,LR633946.1,37525835,FALSE
0.097419,-0.96684,0.65359,-0.050982,0.004148,2046,187774:44:-,LR633946.1,37538816,FALSE
0.081616,-1.0512,0.84805,-0.028319,0.0042348,2047,187855:15:+,LR633946.1,37579498,FALSE
0.094619,-0.98085,0.71601,-0.044393,0.0041758,2048,187856:54:-,LR633946.1,37579432,FALSE
0.084017,-1.0375,0.83733,-0.025234,0.0042789,2049,187957:18:+,LR633946.1,37629719,FALSE
0.09882,-0.95997,0.62111,-0.055692,0.0041383,2050,187993:21:+,LR633946.1,37648043,FALSE
0.089418,-1.0079,0.79573,-0.037445,0.0041868,2051,188198:32:+,LR633946.1,37803687,FALSE
0.093819,-0.98493,0.73159,-0.046668,0.0041774,2052,188201:11:+,LR633946.1,37804310,FALSE
0.085017,-1.0319,0.83193,-0.025204,0.0042312,2053,188219:287:-,LR633946.1,37817899,FALSE
0.084617,-1.0341,0.8343,-0.03167,0.0042229,2054,188227:174:-,LR633946.1,37829375,FALSE
0.088618,-1.0122,0.80409,-0.03009,0.0042289,2055,188264:88:+,LR633946.1,37860670,FALSE
0.083817,-1.0387,0.83837,-0.040299,0.0041755,2056,188337:33:+,LR633946.1,37913660,FALSE
0.089418,-1.0079,0.79573,-0.0047303,0.004408,2057,188454:74:-,LR633946.1,37998249,FALSE
0.087818,-1.0165,0.81102,-0.022915,0.0042407,2058,188491:95:-,LR633946.1,38042523,FALSE
0.079216,-1.0653,0.85621,-0.030769,0.0042096,2059,188495:67:+,LR633946.1,38044469,FALSE
0.080016,-1.0606,0.85365,-0.036669,0.0041856,2060,188524:62:-,LR633946.1,38066732,FALSE
0.088818,-1.0111,0.80195,-0.038905,0.0041837,2061,188547:71:+,LR633946.1,38076318,FALSE
0.089818,-1.0058,0.79166,-0.039099,0.0041854,2062,188560:81:-,LR633946.1,38079441,FALSE
0.093619,-0.98595,0.73523,-0.024187,0.0042766,2063,188633:8:+,LR633946.1,38129610,FALSE
0.091218,-0.99838,0.77404,-0.01574,0.0043234,2064,188719:89:-,LR633946.1,38189220,FALSE
0.086217,-1.0252,0.82388,-0.044044,0.0041753,2065,188823:11:+,LR633946.1,38264728,FALSE
0.093019,-0.98903,0.74632,-0.041741,0.0041876,2066,188884:52:-,LR633946.1,38307338,FALSE
0.094419,-0.98187,0.71984,-0.045293,0.004165,2067,188994:107:-,LR633946.1,38433872,FALSE
0.092018,-0.9942,0.76252,-0.026731,0.0042495,2068,189032:52:+,LR633946.1,38452603,FALSE
0.095019,-0.97883,0.70681,-0.055767,0.0041408,2069,189087:86:-,LR633946.1,38496562,FALSE
0.079616,-1.063,0.85493,-0.0037801,0.0043586,2070,189158:65:-,LR633946.1,38552133,FALSE
0.077215,-1.0774,0.86052,-0.020622,0.0042539,2071,189306:27:+,LR633946.1,38843303,FALSE
0.093019,-0.98903,0.74632,-0.034971,0.0042213,2072,189423:68:+,LR633946.1,38923731,FALSE
0.078016,-1.0725,0.85889,-0.02461,0.0042332,2073,189487:59:-,LR633946.1,38963149,FALSE
0.078616,-1.0689,0.85751,-0.038448,0.0041791,2074,189526:60:-,LR633946.1,39001310,FALSE
0.087017,-1.0209,0.81776,-0.042437,0.0041837,2075,189607:172:-,LR633946.1,39224733,FALSE
0.083217,-1.0421,0.84123,-0.02102,0.0042543,2076,189683:17:+,LR633946.1,39266748,FALSE
0.094419,-0.98187,0.71984,0.06016,0.0048092,2077,189684:125:-,LR633946.1,39266609,FALSE
0.074815,-1.0922,0.86417,0.022048,0.0044621,2078,190012:81:-,LR633946.1,39719286,FALSE
0.087217,-1.0198,0.81635,-0.027932,0.0042249,2079,190064:65:-,LR633946.1,39739481,FALSE
0.083617,-1.0398,0.83917,-0.0383,0.0041791,2080,190107:36:+,LR633946.1,39763395,FALSE
0.087818,-1.0165,0.81102,-0.040497,0.0041758,2081,190112:188:-,LR633946.1,39764456,FALSE
0.080016,-1.0606,0.85365,-0.028711,0.0042225,2082,190118:155:-,LR633946.1,39765205,FALSE
0.087417,-1.0187,0.81457,-0.041098,0.0041808,2083,190127:170:-,LR633946.1,39768448,FALSE
0.083017,-1.0432,0.8424,-0.028777,0.0042484,2084,190136:88:-,LR633946.1,39775662,FALSE
0.092619,-0.99109,0.75268,-0.049511,0.0041567,2085,190141:37:+,LR633946.1,39778448,FALSE
0.095019,-0.97883,0.70681,-0.038228,0.0042121,2086,190199:14:+,LR633946.1,39818111,FALSE
0.078016,-1.0725,0.85889,-0.015387,0.004278,2087,190249:239:+,LR633946.1,39848934,FALSE
0.087217,-1.0198,0.81635,0.036851,0.0045897,2088,190267:14:+,LR633946.1,39863270,FALSE
0.087417,-1.0187,0.81457,-0.050006,0.0041482,2089,190279:94:+,LR633946.1,39868190,FALSE
0.096619,-0.97081,0.67236,-0.055722,0.0041331,2090,190361:52:+,LR633946.1,40065745,FALSE
0.083617,-1.0398,0.83917,-0.016511,0.0042895,2091,190873:37:-,LR633946.1,40472715,FALSE
0.091818,-0.99524,0.76558,-0.033436,0.0042415,2092,191014:73:-,LR633946.1,40535328,FALSE
0.085017,-1.0319,0.83193,-0.027852,0.0042349,2093,191026:160:-,LR633946.1,40544458,FALSE
0.089818,-1.0058,0.79166,-0.041593,0.0041782,2094,191095:32:+,LR633946.1,40586771,FALSE
0.084817,-1.033,0.83299,-0.017804,0.0042887,2095,191147:41:+,LR633946.1,40947888,FALSE
0.090618,-1.0015,0.78215,-0.038068,0.004198,2096,191450:80:+,LR633946.1,41335813,FALSE
0.082416,-1.0466,0.84493,-0.026214,0.004255,2097,191469:165:-,LR633946.1,41349180,FALSE
0.089018,-1.01,0.79993,-0.049688,0.0041621,2098,191492:115:-,LR633946.1,41362553,FALSE
0.088218,-1.0143,0.80767,-0.016408,0.0042985,2099,191499:29:+,LR633946.1,41365811,FALSE
0.088618,-1.0122,0.80409,-0.027496,0.0042235,2100,191518:60:-,LR633946.1,41372849,FALSE
0.088818,-1.0111,0.80195,-0.031053,0.0042421,2101,191541:56:-,LR633946.1,41382249,FALSE
0.096419,-0.9718,0.67708,-0.054559,0.0041358,2102,191569:116:-,LR633946.1,41394933,FALSE
0.091618,-0.99629,0.76859,-0.04437,0.0041714,2103,191607:79:+,LR633946.1,41422188,FALSE
0.095419,-0.97681,0.69845,-0.050529,0.0041475,2104,192309:105:-,LR633946.1,42114690,FALSE
0.090418,-1.0026,0.785,-0.054116,0.0041507,2105,192581:11:+,LR633946.1,42498637,FALSE
0.074415,-1.0948,0.86462,-0.012224,0.0042854,2106,192841:59:-,LR633946.1,42686755,FALSE
0.093019,-0.98903,0.74632,-0.051233,0.0041442,2107,192882:6:+,LR633946.1,42710527,FALSE
0.088218,-1.0143,0.80767,-0.052775,0.0041423,2108,192931:40:+,LR633946.1,42738801,FALSE
0.090018,-1.0047,0.78948,-0.029075,0.0042293,2109,193149:54:-,LR633946.1,42889210,FALSE
0.096819,-0.96981,0.66798,0.056868,0.0047438,2110,193303:64:-,LR633946.1,43045724,FALSE
0.12783,-0.83399,0.41177,0.11208,0.0052861,2111,193337:75:-,LR633946.1,43073706,FALSE
0.081016,-1.0547,0.85023,-0.0013342,0.0043506,2112,193385:28:+,LR633946.1,43109228,FALSE
0.087017,-1.0209,0.81776,-0.029662,0.0042306,2113,193614:212:-,LR633946.1,43367305,FALSE
0.092418,-0.99213,0.75597,-0.044643,0.0041773,2114,193671:31:+,LR633946.1,43466771,FALSE
0.087417,-1.0187,0.81457,-0.02724,0.0042621,2115,193759:169:-,LR633946.1,43578749,FALSE
0.072815,-1.1049,0.86601,-0.0012701,0.0043333,2116,193825:22:+,LR633946.1,43677254,FALSE
0.087417,-1.0187,0.81457,-0.028826,0.0042565,2117,194160:90:+,LR633947.1,433725,FALSE
0.082617,-1.0455,0.84398,-0.031657,0.0042208,2118,194313:36:+,LR633947.1,548850,FALSE
0.081616,-1.0512,0.84805,-0.012838,0.0042812,2119,194343:65:-,LR633947.1,562378,FALSE
0.079816,-1.0618,0.85424,-0.026349,0.0042242,2120,194381:94:-,LR633947.1,587605,FALSE
0.084217,-1.0364,0.83639,-0.015296,0.004302,2121,194541:69:+,LR633947.1,719679,FALSE
0.093019,-0.98903,0.74632,-0.043232,0.0041727,2122,194701:109:-,LR633947.1,821369,FALSE
0.076815,-1.0798,0.86131,-0.0060886,0.0043142,2123,194812:58:+,LR633947.1,944558,FALSE
0.081016,-1.0547,0.85023,-0.018922,0.0042682,2124,194953:63:-,LR633947.1,1074075,FALSE
0.091818,-0.99524,0.76558,-0.03099,0.0042219,2125,195018:189:-,LR633947.1,1127897,FALSE
0.082817,-1.0443,0.8432,-0.024611,0.0042515,2126,195188:14:+,LR633947.1,1280774,FALSE
0.086017,-1.0264,0.82531,-0.039384,0.0041843,2127,195233:59:-,LR633947.1,1348521,FALSE
0.085617,-1.0286,0.82806,-0.043606,0.0041574,2128,195342:44:+,LR633947.1,1446812,FALSE
0.090418,-1.0026,0.785,-0.046489,0.0041607,2129,195535:64:+,LR633947.1,1554237,FALSE
0.090618,-1.0015,0.78215,-0.04877,0.0041559,2130,195696:43:-,LR633947.1,1659259,FALSE
0.082016,-1.0489,0.84649,-0.015331,0.0042891,2131,195802:60:+,LR633947.1,1737302,FALSE
0.095619,-0.97581,0.693,-0.045163,0.0041849,2132,195993:60:+,LR633947.1,1944147,FALSE
0.078416,-1.0701,0.85795,-0.033834,0.0041926,2133,195994:108:-,LR633947.1,1943982,FALSE
0.079416,-1.0642,0.8556,-0.0058238,0.0043086,2134,196131:43:+,LR633947.1,2208676,FALSE
0.077616,-1.075,0.85973,-0.019448,0.0042453,2135,196215:87:-,LR633947.1,2334780,FALSE
0.086617,-1.023,0.82064,-0.037368,0.0041843,2136,196391:8:+,LR633947.1,2502400,FALSE
0.081216,-1.0536,0.8497,-0.0030267,0.0043416,2137,196731:33:+,LR633947.1,2705354,FALSE
0.084417,-1.0353,0.83532,-0.01232,0.0042726,2138,196888:39:+,LR633947.1,2867409,FALSE
0.081216,-1.0536,0.8497,-0.025269,0.0042419,2139,196892:52:+,LR633947.1,2869197,FALSE
0.093019,-0.98903,0.74632,-0.053313,0.0041348,2140,196977:387:-,LR633947.1,2928549,FALSE
0.085817,-1.0275,0.82665,-0.02735,0.0042388,2141,197017:36:+,LR633947.1,2970409,FALSE
0.077015,-1.0786,0.86093,-0.015755,0.0042948,2142,197167:32:+,LR633947.1,3105826,FALSE
0.083417,-1.0409,0.84034,-0.040274,0.0041752,2143,197345:59:-,LR633947.1,3240911,FALSE
0.10282,-0.9408,0.5456,-0.060904,0.004129,2144,197424:77:+,LR633947.1,3294016,FALSE
0.082817,-1.0443,0.8432,-0.024978,0.0042388,2145,197425:52:-,LR633947.1,3293890,FALSE
0.093019,-0.98903,0.74632,-0.04022,0.0041912,2146,197428:189:-,LR633947.1,3294303,FALSE
0.10282,-0.9408,0.5456,-0.058331,0.0041316,2147,197624:188:-,LR633947.1,3497443,FALSE
0.089618,-1.0068,0.79367,-0.047328,0.0041506,2148,197767:19:-,LR633947.1,3575987,FALSE
0.079816,-1.0618,0.85424,-0.026264,0.0042207,2149,197792:96:+,LR633947.1,3592267,FALSE
0.078616,-1.0689,0.85751,-0.017932,0.0042563,2150,197820:10:-,LR633947.1,3622906,FALSE
0.091818,-0.99524,0.76558,-0.037177,0.0041967,2151,219752:260:+,LR633947.1,14030391,FALSE
0.088018,-1.0154,0.80958,-0.044429,0.0041612,2152,219767:221:-,LR633947.1,14041648,FALSE
0.09982,-0.95511,0.59868,-0.059831,0.0041429,2153,219770:18:+,LR633947.1,14042432,FALSE
0.080816,-1.0559,0.85097,-0.036959,0.0041855,2154,219794:116:-,LR633947.1,14054398,FALSE
0.088418,-1.0133,0.8058,-0.045214,0.004163,2155,219803:78:+,LR633947.1,14060167,FALSE
0.087217,-1.0198,0.81635,-0.0061776,0.0043555,2156,219872:262:-,LR633947.1,14096579,FALSE
0.094019,-0.9839,0.7273,-0.042975,0.0041935,2157,219975:95:-,LR633947.1,14128450,FALSE
0.088618,-1.0122,0.80409,-0.039228,0.004204,2158,220154:342:-,LR633947.1,14210332,FALSE
0.088618,-1.0122,0.80409,-0.04557,0.0041547,2159,220165:5:+,LR633947.1,14213885,FALSE
0.080616,-1.0571,0.85176,-0.011919,0.0043008,2160,220543:31:+,LR633947.1,14440471,FALSE
0.079816,-1.0618,0.85424,-0.030392,0.0042186,2161,220694:130:-,LR633947.1,14528891,FALSE
0.089418,-1.0079,0.79573,-0.047895,0.0041418,2162,220712:15:+,LR633947.1,14538909,FALSE
0.079616,-1.063,0.85493,8.2063e-4,0.0043953,2163,220776:23:-,LR633947.1,14583389,FALSE
0.10402,-0.93518,0.53146,0.025502,0.0046534,2164,220904:87:-,LR633947.1,14655171,FALSE
0.090818,-1.0005,0.77939,-0.051464,0.0041437,2165,220990:91:+,LR633947.1,14709934,FALSE
0.09782,-0.96487,0.64357,-0.050791,0.0041599,2166,221124:67:+,LR633947.1,14796277,FALSE
0.073015,-1.1037,0.86588,-0.0012417,0.0043366,2167,221126:68:+,LR633947.1,14796517,FALSE
0.077015,-1.0786,0.86093,-0.029742,0.0042116,2168,221369:71:-,LR633947.1,14893423,FALSE
0.094019,-0.9839,0.7273,-0.045826,0.0041929,2169,221386:192:-,LR633947.1,14900530,FALSE
0.084817,-1.033,0.83299,-0.0052602,0.0043316,2170,221425:236:-,LR633947.1,14925901,FALSE
0.082617,-1.0455,0.84398,0.022552,0.0044759,2171,221431:22:+,LR633947.1,14928742,FALSE
0.081416,-1.0524,0.84889,-0.028548,0.0042213,2172,221502:62:+,LR633947.1,14954526,FALSE
0.10222,-0.94363,0.55454,-0.058752,0.004132,2173,221591:80:-,LR633947.1,14987206,FALSE
0.093619,-0.98595,0.73523,-0.043756,0.0041692,2174,221629:80:+,LR633947.1,14999135,FALSE
0.086817,-1.022,0.81927,-0.039013,0.0042167,2175,221718:59:+,LR633947.1,15040109,FALSE
0.089218,-1.009,0.79799,-0.053343,0.0041435,2176,221748:11:+,LR633947.1,15045372,FALSE
0.088218,-1.0143,0.80767,-0.04119,0.0041666,2177,221752:128:-,LR633947.1,15045473,FALSE
0.080416,-1.0582,0.85234,-0.021498,0.0042695,2178,221776:300:-,LR633947.1,15054439,FALSE
0.082016,-1.0489,0.84649,0.027167,0.0045289,2179,221941:89:-,LR633947.1,15146587,FALSE
0.083617,-1.0398,0.83917,-0.0011608,0.0043658,2180,222004:12:+,LR633947.1,15176276,FALSE
0.089018,-1.01,0.79993,-0.04606,0.0041649,2181,222049:48:+,LR633947.1,15209681,FALSE
0.09902,-0.95899,0.61669,-0.056641,0.0041466,2182,222069:29:+,LR633947.1,15220811,FALSE
0.083817,-1.0387,0.83837,-0.034924,0.0041968,2183,222121:86:-,LR633947.1,15242500,FALSE
0.094219,-0.98289,0.72422,-0.038477,0.0041877,2184,222132:131:+,LR633947.1,15249121,FALSE
0.092218,-0.99316,0.75959,-0.038867,0.0041911,2185,222139:101:-,LR633947.1,15254249,FALSE
0.080216,-1.0594,0.85305,-0.021859,0.0042593,2186,222160:6:+,LR633947.1,15261196,FALSE
0.091018,-0.99943,0.77682,-0.044182,0.004172,2187,222283:38:-,LR633947.1,15310421,FALSE
0.068614,-1.1327,0.8674,-0.0048117,0.0043095,2188,222284:24:+,LR633947.1,15310590,FALSE
0.084417,-1.0353,0.83532,-0.016992,0.0042769,2189,222345:10:-,LR633947.1,15346275,FALSE
0.095019,-0.97883,0.70681,-0.027111,0.0042851,2190,222644:205:-,LR633947.1,15495614,FALSE
0.082817,-1.0443,0.8432,-0.017873,0.004276,2191,222724:132:-,LR633947.1,15527894,FALSE
0.091218,-0.99838,0.77404,-0.045541,0.0041687,2192,222889:108:-,LR633947.1,15632219,FALSE
0.088018,-1.0154,0.80958,0.023786,0.0045685,2193,222929:127:-,LR633947.1,15665750,FALSE
0.91458,1.0297,0.013294,1.2696,0.017761,2194,222999:33:-,LR633947.1,15704589,TRUE
0.12402,-0.84898,0.42794,0.099423,0.0051935,2195,223001:79:+,LR633947.1,15705353,FALSE
0.32867,-0.31018,0.17177,0.41738,0.0085346,2196,223021:64:+,LR633947.1,15712362,FALSE
0.9764,1.6166,0.0041553,1.4329,0.020294,2197,223123:9:+,LR633947.1,15746912,TRUE
0.083217,-1.0421,0.84123,-0.027455,0.0042365,2198,223280:45:+,LR633947.1,15804889,FALSE
0.088818,-1.0111,0.80195,-0.035295,0.0042128,2199,223415:105:-,LR633947.1,15873327,FALSE
0.097419,-0.96684,0.65359,-0.035921,0.0042141,2200,223416:76:+,LR633947.1,15874255,FALSE
0.091818,-0.99524,0.76558,-0.033738,0.0042446,2201,223571:83:-,LR633947.1,15949264,FALSE
0.097019,-0.96882,0.66322,-0.04763,0.0041609,2202,223635:14:+,LR633947.1,15979339,FALSE
0.076415,-1.0823,0.86193,-0.022629,0.0042344,2203,223670:140:-,LR633947.1,16000130,FALSE
0.086017,-1.0264,0.82531,-0.015495,0.004323,2204,223685:226:-,LR633947.1,16069501,FALSE
0.085417,-1.0297,0.82928,0.031579,0.0045707,2205,223750:258:-,LR633947.1,16118682,FALSE
0.077816,-1.0738,0.85938,-0.0071189,0.0043072,2206,223949:18:+,LR633947.1,16237689,FALSE
0.089018,-1.01,0.79993,-0.040148,0.004187,2207,224113:8:+,LR633947.1,16326887,FALSE
0.077816,-1.0738,0.85938,-0.0063827,0.0042856,2208,224313:17:+,LR633947.1,16430073,FALSE
0.11062,-0.90524,0.48547,0.069027,0.004837,2209,224317:171:-,LR633947.1,16430806,FALSE
0.081616,-1.0512,0.84805,-0.015209,0.0042636,2210,224357:53:+,LR633947.1,16449152,FALSE
0.095219,-0.97782,0.70291,-0.062115,0.0041083,2211,224370:148:-,LR633947.1,16453578,FALSE
0.079216,-1.0653,0.85621,-0.012268,0.0042979,2212,224384:11:+,LR633947.1,16458879,FALSE
0.084217,-1.0364,0.83639,0.02458,0.0045017,2213,224411:503:-,LR633947.1,16464836,FALSE
0.092218,-0.99316,0.75959,-0.039466,0.0041832,2214,224422:70:+,LR633947.1,16468955,FALSE
0.091018,-0.99943,0.77682,-0.039005,0.0042071,2215,224576:260:-,LR633947.1,16543150,FALSE
0.095419,-0.97681,0.69845,-0.041194,0.0042022,2216,224636:50:-,LR633947.1,16572726,FALSE
0.090218,-1.0036,0.78731,-0.049165,0.0041668,2217,224705:119:+,LR633947.1,16618513,FALSE
0.072815,-1.1049,0.86601,-0.013195,0.0042866,2218,224779:106:-,LR633947.1,16717439,FALSE
0.087818,-1.0165,0.81102,-0.0261,0.0042941,2219,225021:17:+,LR633947.1,16824658,FALSE
0.081416,-1.0524,0.84889,-0.02628,0.0042294,2220,225123:197:-,LR633947.1,16887070,FALSE
0.087818,-1.0165,0.81102,-0.036558,0.0041951,2221,225150:44:-,LR633947.1,16910838,FALSE
0.087017,-1.0209,0.81776,-0.032086,0.0042269,2222,225154:11:+,LR633947.1,16914109,FALSE
0.092418,-0.99213,0.75597,0.0366,0.0045964,2223,225155:144:-,LR633947.1,16913957,FALSE
0.088818,-1.0111,0.80195,-0.048717,0.0041453,2224,225187:272:-,LR633947.1,16928742,FALSE
0.080416,-1.0582,0.85234,-0.021902,0.0042408,2225,225285:12:+,LR633947.1,16986929,FALSE
0.086017,-1.0264,0.82531,1.1455e-4,0.0043634,2226,225353:161:-,LR633947.1,17016758,FALSE
0.084617,-1.0341,0.8343,-0.033311,0.0041982,2227,225388:87:-,LR633947.1,17027458,FALSE
0.076215,-1.0835,0.86225,-0.029452,0.0042091,2228,225465:189:-,LR633947.1,17069404,FALSE
0.092619,-0.99109,0.75268,-0.049425,0.0041441,2229,225466:10:+,LR633947.1,17071144,FALSE
0.080816,-1.0559,0.85097,-0.028858,0.004223,2230,225529:162:-,LR633947.1,17089760,FALSE
0.09862,-0.96094,0.62659,-0.053996,0.0041567,2231,225680:15:+,LR633947.1,17188241,FALSE
0.095619,-0.97581,0.693,-0.058373,0.0041287,2232,225723:55:+,LR633947.1,17222421,FALSE
0.072815,-1.1049,0.86601,0.017183,0.0044363,2233,225761:215:-,LR633947.1,17237009,FALSE
0.081416,-1.0524,0.84889,-0.013126,0.00428,2234,225998:70:-,LR633947.1,17367005,FALSE
0.093619,-0.98595,0.73523,-0.059507,0.0041237,2235,226136:28:+,LR633947.1,17471972,FALSE
0.096819,-0.96981,0.66798,-0.049069,0.0041523,2236,226184:82:-,LR633947.1,17505957,FALSE
0.097419,-0.96684,0.65359,-0.057455,0.0041307,2237,226198:71:+,LR633947.1,17512611,FALSE
0.090018,-1.0047,0.78948,-0.025506,0.0042568,2238,226345:85:-,LR633947.1,17597588,FALSE
